dataset bialsites_avg sf_avg sxA_avg sxB_avg ss_avg piA_avg piB_avg thetaA_avg thetaB_avg DtajA_avg DtajB_avg divAB_avg netdivAB_avg minDivAB_avg maxDivAB_avg Gmin_avg Gmax_avg FST_avg nSamA nSamB Lsyno bestModel contig start end
Hmel211004_111 18.9922480620155 0 12.2093023255814 5.42635658914729 1.35658914728682 0.0148647 0.0086223 0.0218504 0.0109252 -1.2531371 -0.7778456 0.0198837 0.0081402 0.005168 0.0749354 0.259909 3.768681 0.2622488 20 20 387 M3 Hmel211004 1312071 1331825
Hmel211004_112 20.3488372093023 0 17.6356589147287 1.35658914728682 1.35658914728682 0.024439 0.002244 0.0305905 0.0043701 -0.7361298 -1.1407037 0.0473643 0.0340228 0 0.0852713 0 1.8003275 0.5666814 20 20 129 M1 Hmel211004 1343736 1346164
Hmel211004_113 17.9794520547945 0 15.5821917808219 2.3972602739726 0 0.0118962 0.0025234 0.025098 0.0038612 -1.9080461 -0.812352 0.0541096 0.0468998 0 0.0821918 0 1.5189874 0.7693673 20 20 146 M1 Hmel211004 1347925 1359118
Hmel211004_114 11.2179487179487 0 8.97435897435897 2.24358974358974 0 0.0103239 0.0012821 0.0144549 0.0036137 -1.0258771 -1.7233096 0.017094 0.011291 0 0.034188 0 2 0.4994528 20 20 234 M3 Hmel211004 1360077 1363259
Hmel211004_115 21.1206896551724 0 15.0862068965517 3.01724137931034 3.01724137931034 0.0188748 0.0099819 0.0291589 0.0097196 -1.1239792 0.0632526 0.0166379 0.0022096 0 0.0517241 0 3.1088085 0.072817 20 20 58 M3 Hmel211004 1383089 1390722
Hmel211004_117 13.4615384615385 0 13.4615384615385 0 0 0.0076923 0 0.0216823 0 -1.5128356 0 0.0038462 0 0 0.0384615 0 10.0000004 0.0499999 20 18 26 M3 Hmel211004 1435641 1438755
Hmel211004_118 6.03448275862069 0 6.03448275862069 0 0 0.0034483 0 0.0097196 0 -1.5128356 0 0.0017241 0 0 0.0344828 0 20 -1e-07 20 20 58 M3 Hmel211004 1438999 1442886
Hmel211004_12 42.5675675675676 0 23.6486486486486 4.72972972972973 14.1891891891892 0.058037 0.0210526 0.0609448 0.0304724 -0.1608059 -0.8948901 0.042973 0.0034282 0 0.1081081 0 2.5157232 0.0425644 20 20 37 M3 Hmel211004 95216 97495
Hmel211004_120 9.50617283950617 0 5.18518518518519 2.59259259259259 1.72839506172839 0.0048083 0.0067706 0.0111356 0.0069597 -2.1118665 -0.09502 0.0063457 0.0005562 0 0.0246914 0 3.8910506 0.0469543 20 20 405 M2 Hmel211004 1447972 1454281
Hmel211004_121 11.2623762376238 0 3.46534653465347 4.33168316831683 3.46534653465347 0.0039604 0.0100052 0.0111632 0.0125585 -2.1746359 -0.699186 0.0088614 0.0018786 0 0.039604 0 4.4692736 0.1212376 20 20 202 M3 Hmel211004 1456600 1470199
Hmel211004_123 32.2368421052632 0 16.4473684210526 6.57894736842105 9.21052631578947 0.0309656 0.0214286 0.0413267 0.0254318 -0.9975789 -0.6073455 0.0354887 0.0092916 0.0075188 0.0827068 0.2118644 2.3305085 0.1538966 20 20 266 M3 Hmel211004 1504494 1541556
Hmel211004_124 12.0689655172414 0 0 12.0689655172414 0 0 0.0214156 0 0.0194393 0 0.2383735 0.0172414 0.0065336 0 0.0689655 0 4 0.2383317 20 20 29 M3 Hmel211004 1541506 1542846
Hmel211004_125 13.28125 0 4.6875 3.125 5.46875 0.0167763 0.0202538 0.0163585 0.0138418 0.0926471 1.6429044 0.0223214 0.0038064 0 0.0625 0 2.7999999 0.0953726 20 20 224 M3 Hmel211004 1550237 1560527
Hmel211004_127 11.986301369863 0 4.79452054794521 0 7.19178082191781 0.0153569 0.0134823 0.0193061 0.0115837 -0.6259183 0.4377747 0.0140411 -0.0003785 0 0.0547945 0 3.902439 -0.0136453 20 20 73 M3 Hmel211004 1606066 1611615
Hmel211004_128 42.3076923076923 0 19.2307692307692 11.5384615384615 11.5384615384615 0.0403702 0.0417582 0.0495595 0.0371696 -0.6891605 0.4431513 0.073956 0.0328918 0.010989 0.1098901 0.1485884 1.4858841 0.2911632 20 20 91 M1 Hmel211004 1613538 1624331
Hmel211004_129 21.875 0 16.40625 1.82291666666667 3.64583333333333 0.0214364 0.0110197 0.0322976 0.0088084 -1.1926732 0.6705067 0.0233333 0.0071053 0 0.0729167 0 3.1249999 0.1833617 20 20 96 M3 Hmel211004 1625237 1635190
Hmel211004_131 16.2371134020619 0 7.21649484536082 9.02061855670103 0 0.0065654 0.0134021 0.0116235 0.0145294 -1.2597604 -0.2374058 0.0164948 0.0065111 0 0.0515464 0 3.1249998 0.2506266 20 20 97 M3 Hmel211004 1648912 1649726
Hmel211004_132 19.7368421052632 0 9.21052631578947 5.26315789473684 5.26315789473684 0.0156312 0.015552 0.0233125 0.0169546 -1.1685916 -0.278804 0.0183459 0.0027543 0 0.0601504 0 3.2786886 0.0830648 20 20 133 M3 Hmel211004 1650001 1659863
Hmel211004_134 9.69055374592834 0 7.41042345276873 1.71009771986971 0.570032573289902 0.0082462 0.0021773 0.012854 0.0036726 -1.3122491 -1.1786782 0.0057655 0.0005537 0 0.029316 0 5.0847461 0.0516717 20 20 307 M3 Hmel211004 1663507 1670000
Hmel211004_135 5.64516129032258 0 0 5.64516129032258 0 0 0.0108659 0 0.0090926 0 0.3519525 0.0064516 0.0010187 0 0.0322581 0 4.9999999 0.0877193 20 20 31 M2 Hmel211004 1669827 1671113
Hmel211004_136 6.03448275862069 0 3.01724137931034 0 3.01724137931034 0.0049909 0.0032668 0.0097196 0.0048598 -1.1407037 -0.5915501 0.0039655 -0.0001633 0 0.0344828 0 8.6956516 -0.0207075 20 20 58 M3 Hmel211004 1672822 1674706
Hmel211004_14 8.89830508474576 0 5.93220338983051 0 2.96610169491525 0.0149866 0.0032114 0.0143324 0.0047775 0.1219238 -0.5915502 0.0105085 0.0014095 0 0.0338983 0 3.2258066 0.073591 20 20 59 M3 Hmel211004 100557 102536
Hmel211004_140 5.0509337860781 0 1.48556876061121 2.67402376910017 0.891341256366723 0.0037351 0.0035564 0.0038284 0.0057427 -0.0821409 -1.3666025 0.0052292 0.0015834 0 0.0135823 0 2.5974026 0.1821546 20 20 589 M2 Hmel211004 1685731 1714238
Hmel211004_141 2.734375 0 2.734375 0 0 0.0015625 0 0.0044042 0 -1.164391 0 0.0007813 0 0 0.015625 0 19.9999997 0 20 20 64 M3 Hmel211004 1714981 1721075
Hmel211004_142 6.96517412935323 0 5.22388059701493 1.74129353233831 0 0.0043205 0.0042943 0.008414 0.0028047 -1.5504377 1.2453189 0.0126866 0.0083792 0 0.0248756 0 1.9607843 0.4993952 20 20 201 M1 Hmel211004 1720616 1723940
Hmel211004_143 9.01515151515152 0 6.89393939393939 1.59090909090909 0.53030303030303 0.0085008 0.0012121 0.0119581 0.0034166 -1.0583657 -1.8678776 0.0073939 0.0025375 0 0.0333333 0 4.5081969 0.2113233 20 20 330 M1 Hmel211004 1731550 1745149
Hmel211004_144 16.40625 12.7604166666667 3.64583333333333 0 0 0.0063048 0 0.0058723 0 0.172703 0 0.0776042 0.0744518 0.0729167 0.09375 0.9395973 1.2080537 0.923731 20 20 96 M0 Hmel211004 1747575 1758465
Hmel211004_146 13.1455399061033 6.57276995305164 4.92957746478873 1.64319248826291 0 0.003657 0.0020509 0.00794 0.0026467 -1.7190377 -0.5277806 0.049061 0.0462071 0.0375587 0.0610329 0.7655503 1.2440192 0.8925056 20 20 213 M0 Hmel211004 1760019 1773474
Hmel211004_147 9.72222222222222 0 9.72222222222222 0 0 0.0055556 0 0.0156594 0 -1.164391 0 0.0027778 0 0 0.0555556 0 19.9999997 0 20 20 18 M3 Hmel211004 1774435 1786425
Hmel211004_148 15.2173913043478 0 15.2173913043478 0 0 0.0160183 0 0.0245104 0 -0.812352 0 0.0086957 0.0006865 0 0.0434783 0 5.0000003 0.0421052 20 20 23 M3 Hmel211004 1781121 1786438
Hmel211004_149 17.5 2.91666666666667 8.75 5.83333333333333 0 0.0107018 0.0033333 0.0140935 0.0093957 -0.6427677 -1.5128357 0.04 0.0329825 0.0166667 0.0666667 0.4166667 1.6666668 0.7067669 20 20 60 M1 Hmel211004 1794901 1797999
Hmel211004_15 12.5 0 0 12.5 0 0 0.0191729 0 0.0201335 0 -0.0861024 0.0107143 0.0011278 0 0.0714286 0 6.6666674 0.056899 20 20 14 M2 Hmel211004 102639 106405
Hmel211004_150 7.70440251572327 3.11844863731656 4.21907756813417 0.366876310272537 0 0.0040494 0.0005186 0.0067956 0.0005909 -1.5539492 -0.2869892 0.0208595 0.0185755 0.0178197 0.0272537 0.8542713 1.3065326 0.8066023 20 20 954 M1 Hmel211004 1800392 1813483
Hmel211004_151 21 7 11.6666666666667 2.33333333333333 0 0.013614 0.0013333 0.0187913 0.0037583 -0.8430288 -1.164391 0.054 0.0465263 0.04 0.0933333 0.7407407 1.728395 0.7614782 20 20 75 M2 Hmel211004 1814839 1826163
Hmel211004_153 5.28301886792453 2.64150943396226 2.64150943396226 0 0 0.0029593 0 0.0042546 0 -0.8813766 0 0.0167925 0.0153128 0.0150943 0.0264151 0.8988765 1.5730338 0.8414505 20 20 265 M0 Hmel211004 1846199 1874081
Hmel211004_154 11.2903225806452 5.64516129032258 0 5.64516129032258 0 0 0.0032258 0 0.0090926 0 -1.164391 0.033871 0.0322581 0.0322581 0.0645161 0.9523809 1.9047618 0.9111617 20 20 31 M0 Hmel211004 1869197 1874000
Hmel211004_155 9.68634686346863 0.645756457564576 7.74907749077491 1.29151291512915 0 0.007885 0.0010682 0.0124813 0.0020802 -1.3219171 -1.1407037 0.0119926 0.007516 0.00369 0.0332103 0.3076923 2.7692308 0.4626558 20 20 271 M2 Hmel211004 1881105 1897239
Hmel211004_157 10.6521739130435 6.08695652173913 3.04347826086957 1.52173913043478 0 0.0067277 0.0038444 0.0049021 0.002451 0.8731868 1.0258832 0.0473913 0.0421053 0.0347826 0.0608696 0.7339449 1.2844036 0.8033356 20 20 115 M0 Hmel211004 1902826 1921550
Hmel211004_158 9.72222222222222 9.72222222222222 0 0 0 0 0 0 0 0 0 0.0555556 0.0555556 0.0555556 0.0555556 1.0000001 1.0000001 1 20 20 18 NA Hmel211004 1922452 1926136
Hmel211004_159 26.25 21.875 4.375 0 0 0.0025 0 0.0070467 0 -1.164391 0 0.12625 0.125 0.125 0.15 0.990099 1.1881189 0.980873 20 20 40 M0 Hmel211004 1931352 1935948
Hmel211004_16 25.7894736842105 0 9.21052631578947 9.21052631578947 7.36842105263158 0.0222161 0.0244875 0.0267034 0.0267034 -0.5778949 -0.2853693 0.0236842 0.0003324 0 0.0736842 0 3.1111109 0.007247 20 20 95 M3 Hmel211004 105671 118156
Hmel211004_160 22.7272727272727 2.27272727272727 20.4545454545455 0 0 0.018797 0 0.0329458 0 -1.4768757 0 0.0279221 0.0185236 0.012987 0.0649351 0.4651163 2.3255815 0.5026664 20 20 77 M3 Hmel211004 1936568 1943852
Hmel211004_161 19.4444444444444 9.72222222222222 9.72222222222222 0 0 0.0055556 0 0.0156594 0 -1.164391 0 0.0583333 0.0555556 0.0555556 0.1111111 0.952381 1.9047619 0.9111617 20 20 18 M1 Hmel211004 1943308 1949557
Hmel211004_162 7 0 7 0 0 0.0196842 0 0.0112748 0 1.7487912 0 0.015 0.0051579 0 0.04 0 2.6666667 0.2118232 20 20 50 M1 Hmel211004 1950396 1954222
Hmel211004_163 9.72222222222222 0 9.72222222222222 0 0 0.0061728 0 0.016152 0 -1.1646721 0 0.0030864 0 0 0.0555556 0 18 0 18 18 18 M3 Hmel211004 1954308 1957696
Hmel211004_167 5.3030303030303 0 5.3030303030303 0 0 0.004386 0 0.0085415 0 -1.1407037 0 0.0022727 7.97e-05 0 0.0151515 0 6.6666664 0.0183067 20 20 66 M3 Hmel211004 1984891 1986430
Hmel211004_168 5.78512396694215 0 1.44628099173554 4.33884297520661 0 0.0008264 0.0056546 0.0023295 0.0069885 -1.1643909 -0.5097777 0.003719 0.0004785 0 0.0247934 0 6.6666666 0.0703887 20 20 121 M3 Hmel211004 1984912 1988885
Hmel211004_169 16.7197452229299 0 8.9171974522293 7.80254777070064 0 0.0087831 0.0098223 0.0143628 0.0125674 -1.3093181 -0.7181787 0.0149682 0.0056654 0.0063694 0.0636943 0.4255319 4.2553191 0.2379862 20 20 157 M2 Hmel211004 1992584 2007696
Hmel211004_17 37.8378378378378 0 2.36486486486486 30.7432432432432 4.72972972972973 0.0114509 0.0892603 0.0114271 0.0571357 0.0055575 2.0748484 0.0685135 0.0181579 0 0.1891892 0 2.7613414 0.156061 20 20 74 M2 Hmel211004 119570 124119
Hmel211004_170 6.48148148148148 0 3.24074074074074 3.24074074074074 0 0.0035088 0.0049708 0.0052198 0.0052198 -0.5915501 -0.0861022 0.0175926 0.0133528 0 0.037037 0 2.1052632 0.617604 20 20 54 M3 Hmel211004 2008693 2017598
Hmel211004_172 16.0919540229885 0 4.02298850574713 10.0574712643678 2.01149425287356 0.0095584 0.0171204 0.0097196 0.0194393 -0.0443134 -0.3801564 0.0166092 0.0032698 0 0.0574713 0 3.4602076 0.1116677 20 20 87 M2 Hmel211004 2019980 2038570
Hmel211004_173 19.4444444444444 0 8.33333333333333 8.33333333333333 2.77777777777778 0.0123642 0.0063492 0.0178965 0.0178965 -0.8948903 -1.8678776 0.0110317 0.001675 0 0.0634921 0 5.7553961 0.0840847 20 20 63 M3 Hmel211004 2039933 2061639
Hmel211004_174 14.1129032258065 0 8.46774193548387 2.82258064516129 2.82258064516129 0.0185059 0.0097623 0.0181851 0.0090926 0.0510697 0.1727032 0.0284677 0.0143336 0 0.0645161 0 2.266289 0.3421306 20 20 62 M1 Hmel211004 2062649 2068743
Hmel211004_175 17.5 0 7.77777777777778 3.88888888888889 5.83333333333333 0.0146199 0.0181287 0.0219232 0.0156594 -1.0953065 0.4824856 0.0203333 0.0039591 0 0.0555556 0 2.7322405 0.1103146 20 20 90 M3 Hmel211004 2069144 2072554
Hmel211004_176 17.8977272727273 0 5.96590909090909 11.9318181818182 0 0.0072967 0.0088517 0.0096092 0.0192184 -0.6427675 -1.7190377 0.0090909 0.0010167 0 0.0568182 0 6.2499997 0.0606601 20 20 88 M2 Hmel211004 2070942 2079113
Hmel211004_177 23.0902777777778 0 10.9375 8.50694444444444 3.64583333333333 0.0183114 0.0209064 0.0234891 0.0195743 -0.7912794 0.2379885 0.0327431 0.0131341 0 0.0625 0 1.9088017 0.2556695 20 20 144 M3 Hmel211004 2084618 2126725
Hmel211004_179 22.7642276422764 0 5.69105691056911 8.53658536585366 8.53658536585366 0.0200257 0.0205392 0.0229162 0.0274995 -0.4410875 -0.9085783 0.0253659 0.0050834 0 0.0650406 0 2.5641025 0.1138913 20 20 123 M3 Hmel211004 2131020 2141893
Hmel211004_18 18.4040590405904 0 3.55166051660517 12.9151291512915 1.93726937269373 0.0065741 0.0329773 0.0088409 0.0239225 -0.9590998 1.5178328 0.030203 0.0104273 0 0.0738007 0 2.4434942 0.2128455 20 20 542 M3 Hmel211004 124184 132124
Hmel211004_180 14.9390243902439 0 6.40243902439024 8.53658536585366 0 0.0047497 0.004878 0.0103123 0.0137497 -1.4407064 -1.8678776 0.004878 6.42e-05 0 0.0487805 0 9.9999996 0.0067912 20 20 82 M2 Hmel211004 2141978 2150875
Hmel211004_181 7.95454545454545 0 5.3030303030303 1.32575757575758 1.32575757575758 0.0051435 0.002193 0.0106769 0.0042708 -1.5857739 -1.1407037 0.0037121 4.39e-05 0 0.0227273 0 6.1224492 0.0060941 20 20 132 M3 Hmel211004 2196122 2229928
Hmel211004_182 31.5828402366864 0 9.31952662721893 11.9082840236686 10.3550295857988 0.0210838 0.0307225 0.0316895 0.0358591 -1.3298851 -0.5726781 0.0363609 0.0104578 0 0.0739645 0 2.0341742 0.1715267 20 20 338 M3 Hmel211004 2275894 2326930
Hmel211004_186 29.1666666666667 0 0 21.875 7.29166666666667 0.0164474 0.0364583 0.0117446 0.0502276 0.7226145 -0.8576438 0.0260417 -0.0004112 0 0.125 0 4.8000001 -0.052545 20 16 24 M2 Hmel211004 2337984 2341771
Hmel211004_188 17.0454545454545 0 11.3636363636364 5.68181818181818 0 0.0104238 0.0084074 0.0183032 0.0091516 -1.5054082 -0.2488325 0.0107143 0.0012987 0 0.038961 0 3.6363638 0.0660611 20 20 154 M2 Hmel211004 2348450 2362089
Hmel211004_190 22.8260869565217 0 15.2173913043478 0 7.60869565217391 0.0272311 0.0043478 0.0367656 0.0122552 -0.6926388 -1.164391 0.04 0.0242105 0 0.1304348 0 3.2608696 0.4401914 20 20 23 M3 Hmel211004 2389030 2410593
Hmel211004_191 35 0 14.3181818181818 9.54545454545454 11.1363636363636 0.0337799 0.0361722 0.0409992 0.0333119 -0.6544603 0.311473 0.0446818 0.0097057 0 0.1090909 0 2.4415056 0.1245777 20 20 110 M3 Hmel211004 2433112 2437300
Hmel211004_194 16.8 0 7 7 2.8 0.0126316 0.0120784 0.0157847 0.0162812 -0.6567858 -0.8759601 0.0273778 0.0150228 0 0.056 0 2.0454547 0.3841769 20 18 125 M3 Hmel211004 2445839 2473737
Hmel211004_196 16.9354838709677 0 11.2903225806452 5.64516129032258 0 0.0093379 0.0061121 0.0181851 0.0090926 -1.1407037 -0.5915502 0.0080645 0.0003396 0 0.0967742 0 12 0.0220446 20 20 31 M3 Hmel211004 2474059 2479313
Hmel211004_197 33.1081081081081 0 11.8243243243243 16.5540540540541 4.72972972972973 0.0303698 0.04367 0.0266633 0.0342814 0.4570563 0.9418107 0.0606757 0.0236558 0.0135135 0.1216216 0.2227172 2.0044545 0.2468137 20 20 74 M2 Hmel211004 2516376 2561030
Hmel211004_198 28.8235294117647 8.23529411764706 18.5294117647059 2.05882352941176 0 0.0325077 0.0052012 0.029845 0.0033161 0.3068162 1.025883 0.1052941 0.0864396 0.0705882 0.1411765 0.6703911 1.3407822 0.7015868 20 20 85 M1 Hmel211004 2567591 2569107
Hmel211004_199 7.29166666666667 0 3.64583333333333 3.64583333333333 0 0.0020833 0.0055921 0.0058723 0.0058723 -1.1643909 -0.0861022 0.0041667 0.0003289 0 0.0416667 0 10.0000009 0.0421053 20 20 48 M2 Hmel211004 2569771 2580209
Hmel211004_200 2.734375 0 2.734375 0 0 0.0029605 0 0.0044042 0 -0.5915501 0 0.0015625 8.22e-05 0 0.015625 0 9.9999999 0.0277008 20 20 64 M3 Hmel211004 2581675 2583979
Hmel211004_203 25.4273504273504 7.47863247863248 4.48717948717949 13.4615384615385 0 0.005848 0.020018 0.0072274 0.0216823 -0.5097775 -0.263965 0.075641 0.0627081 0.0598291 0.1025641 0.7909604 1.3559322 0.7131803 20 20 117 M0 Hmel211004 2589964 2594324
Hmel211004_205 18.3933933933934 2.1021021021021 12.6126126126126 3.67867867867868 0 0.0194247 0.0044729 0.0203149 0.0059252 -0.1690791 -0.805883 0.0396396 0.0276909 0.021021 0.0570571 0.530303 1.4393939 0.5430537 20 20 333 M1 Hmel211004 2597488 2608528
Hmel211004_207 34.1312056737589 17.3758865248227 13.031914893617 3.72340425531915 0 0.0192049 0.0054685 0.0209903 0.0059972 -0.3245956 -0.28098 0.1219858 0.1096491 0.0992908 0.1524823 0.8139535 1.25 0.8200783 20 20 282 M0 Hmel211004 2614644 2622232
Hmel211004_210 13.4615384615385 0 0 0 13.4615384615385 0.0160885 0.0388664 0.0223643 0.0216823 -0.5289925 1.4302415 0.0324786 0.0050012 0 0.0769231 0 2.3684213 0.1031559 18 20 13 M3 Hmel211004 2669708 2677047
Hmel211004_212 18.0147058823529 0 7.72058823529412 7.72058823529412 2.57352941176471 0.0164861 0.0114551 0.0165806 0.0165806 -0.0164989 -0.8948903 0.0408824 0.0269118 0 0.0735294 0 1.7985612 0.4969451 20 20 68 M2 Hmel211004 2702297 2703046
Hmel211004_213 6.5625 0 4.375 2.1875 0 0.0036184 0.00125 0.0070467 0.0035234 -1.1407037 -1.164391 0.0025 6.58e-05 0 0.025 0 10.0000004 0.0136706 20 20 80 M1 Hmel211004 2705837 2706580
Hmel211004_215 41.1764705882353 0 19.6524064171123 11.2299465240642 10.2941176470588 0.0446383 0.0378272 0.0482344 0.0346685 -0.293402 0.3503611 0.06 0.0187672 0.0160428 0.1122995 0.2673797 1.8716578 0.189241 20 20 187 M1 Hmel211004 2717820 2756986
Hmel211004_217 41.3851351351351 0 13.0067567567568 15.3716216216216 13.0067567567568 0.0378023 0.041963 0.0418995 0.0457086 -0.3746619 -0.3161687 0.0508446 0.0109619 0 0.1216216 0 2.3920266 0.1235385 20 20 148 M2 Hmel211004 2740430 2746918
Hmel211004_218 37.6923076923077 0 16.1538461538462 10.7692307692308 10.7692307692308 0.0449393 0.0273684 0.0433646 0.0346916 0.1269856 -0.7114625 0.0718462 0.0356923 0 0.1230769 0 1.713062 0.3361102 20 20 65 M3 Hmel211004 2759280 2766960
Hmel211004_221 21.7320261437909 0 13.7254901960784 3.43137254901961 4.57516339869281 0.0133127 0.0114895 0.0294766 0.012896 -2.0381286 -0.3585922 0.0279085 0.0155074 0 0.0653595 0 2.3419205 0.3907174 20 20 153 M3 Hmel211004 2771259 2772365
Hmel211004_223 15.3508771929825 0 15.3508771929825 0 0 0.0147738 0 0.0247254 0 -1.2315416 0 0.0087719 0.001385 0 0.0350877 0 4 0.0877193 20 20 57 M3 Hmel211004 2831940 2850125
Hmel211004_226 16.5094339622642 0 9.90566037735849 6.60377358490566 0 0.014995 0.01857 0.0159549 0.0106366 -0.1606793 1.7487912 0.0245283 0.0077458 0 0.0943396 0 3.8461541 0.1913875 20 20 53 M3 Hmel211004 2852577 2854145
Hmel211004_227 23.3333333333333 0 16.3333333333333 0 7 0.0319298 0.0210526 0.0375826 0.0112748 -0.5259721 2.3162558 0.0333333 0.0068421 0 0.08 0 2.4000001 0.116959 20 20 75 M3 Hmel211004 2854829 2862027
Hmel211004_228 3.72340425531915 0 3.72340425531915 0 0 0.0021277 0 0.0059972 0 -1.1643909 0 0.0010638 0 0 0.0212766 0 20 0 20 20 47 M3 Hmel211004 2862788 2870087
Hmel211004_229 15.9090909090909 7.95454545454545 7.95454545454545 0 0 0.0045455 0 0.0128123 0 -1.164391 0 0.0477273 0.0454545 0.0454545 0.0909091 0.9523809 1.9047618 0.9111617 20 20 22 M1 Hmel211004 2871793 2873181
Hmel211004_23 43.75 0 10.9375 21.875 10.9375 0.0378289 0.0819079 0.0352337 0.0528506 0.1727032 1.4684458 0.09875 0.0388816 0 0.25 0 2.5316455 0.2498414 20 20 16 M3 Hmel211004 195138 204715
Hmel211004_230 7.95454545454545 0 0 7.95454545454545 0 0 0.0086124 0 0.0128123 0 -0.5915502 0.0045455 0.0002392 0 0.0454545 0 9.9999996 0.0277009 20 20 22 M2 Hmel211004 2873692 2876821
Hmel211004_231 14.0804597701149 0 9.05172413793103 4.02298850574713 1.00574712643678 0.0101633 0.0060496 0.0161994 0.0080997 -1.3029916 -0.7744678 0.0175 0.0093935 0 0.0402299 0 2.2988507 0.372742 20 20 174 M1 Hmel211004 2880153 2919734
Hmel211004_232 14.5833333333333 0 2.91666666666667 11.6666666666667 0 0.0031579 0.0122807 0.0046978 0.0187913 -0.5915501 -1.003 0.0083333 0.000614 0 0.05 0 6.0000004 0.0391937 20 20 60 M2 Hmel211004 2918563 2921524
Hmel211004_233 10.5 0 1.75 8.75 0 0.001 0.0125263 0.0028187 0.0140935 -1.164391 -0.3402471 0.0085 0.0017368 0 0.03 0 3.5294115 0.1163712 20 20 100 M2 Hmel211004 2927275 2929878
Hmel211004_234 4.48717948717949 0 0 4.48717948717949 0 0 0.0025641 0 0.0072274 0 -1.164391 0.0012821 0 0 0.025641 0 19.9999996 0 20 20 39 M3 Hmel211004 2936879 2938616
Hmel211004_235 12.7094972067039 0 8.79888268156425 3.91061452513966 0 0.0088797 0.0055278 0.0141722 0.0062988 -1.2842368 -0.3543417 0.0089385 0.0017348 0 0.0335196 0 3.7500003 0.1099208 20 20 179 M1 Hmel211004 2939206 2947857
Hmel211004_236 12.5 0 12.5 0 0 0.0191729 0 0.0201335 0 -0.0861024 0 0.0607143 0.0511278 0 0.0714286 0 1.1764706 0.7322655 20 20 14 M1 Hmel211004 2948497 2948889
Hmel211004_237 11.4963503649635 0 10.2189781021898 1.27737226277372 0 0.0108721 0.0007299 0.0164595 0.0020574 -1.1441213 -1.164391 0.0138686 0.0080676 0 0.0364963 0 2.6315788 0.416295 20 20 137 M1 Hmel211004 2951179 2957970
Hmel211004_238 17.5 0 17.5 0 0 0.0105263 0 0.0286114 0 -1.1647974 0 0.0052632 0 0 0.1 0 19.0000012 0.0263158 19 18 10 M2 Hmel211004 2958710 2960372
Hmel211004_239 13.6363636363636 2.27272727272727 11.3636363636364 0 0 0.0107314 0 0.0183032 0 -1.2658223 0 0.0188312 0.0134655 0.012987 0.0519481 0.6896552 2.7586206 0.5627366 20 20 77 M3 Hmel211004 2960501 2967707
Hmel211004_24 40 0 10 10 20 0.0404511 0.0294737 0.0483205 0.0483205 -0.5190034 -1.2429911 0.036 0.0010376 0 0.1142857 0 3.1746033 0.0149911 20 20 35 M3 Hmel211004 208409 230409
Hmel211004_240 16.8674698795181 2.10843373493976 8.43373493975904 2.10843373493976 4.21686746987952 0.0123653 0.0126189 0.0203761 0.0101881 -1.2529086 0.6372592 0.0466867 0.0341947 0.0120482 0.0843373 0.2580645 1.8064516 0.5839831 20 20 83 M3 Hmel211004 2969321 3006219
Hmel211004_241 26.9230769230769 0 26.9230769230769 0 0 0.0481781 0 0.0433646 0 0.3213439 0 0.0307692 0.0066802 0 0.1153846 0 3.75 0.1245048 20 20 26 M1 Hmel211004 2969473 2969955
Hmel211004_242 29.8295454545455 0 12.9261363636364 12.9261363636364 3.97727272727273 0.022189 0.0267943 0.027226 0.027226 -0.6920426 -0.059323 0.0400852 0.0155936 0 0.1193182 0 2.9766124 0.2461411 20 20 176 M2 Hmel211004 3016967 3031609
